,f_tristesa,f_estres,f_avorriment,f_calma,f_energia,f_felicitat
NC,0.7653061224489796,1.0204081632653061,0.5102040816326531,0.5102040816326531,0.5102040816326531,0.25510204081632654
0,23.72448979591837,18.622448979591837,25.765306122448976,4.081632653061225,0.25510204081632654,0.25510204081632654
1,12.5,10.204081632653061,11.224489795918368,1.0204081632653061,0.7653061224489796,
2,15.561224489795919,6.63265306122449,9.438775510204081,1.2755102040816326,0.7653061224489796,0.25510204081632654
3,13.26530612244898,6.122448979591836,5.612244897959184,3.316326530612245,0.7653061224489796,0.25510204081632654
4,4.081632653061225,6.377551020408164,5.357142857142857,3.571428571428571,1.7857142857142856,0.25510204081632654
5,8.928571428571429,10.459183673469388,9.438775510204081,11.224489795918368,3.316326530612245,1.7857142857142856
6,3.826530612244898,6.63265306122449,7.3979591836734695,8.673469387755102,4.336734693877551,3.061224489795918
7,5.1020408163265305,9.693877551020408,7.653061224489796,13.520408163265307,7.142857142857142,6.887755102040815
8,5.86734693877551,10.204081632653061,5.86734693877551,16.3265306122449,9.693877551020408,14.030612244897958
9,4.081632653061225,5.86734693877551,4.336734693877551,13.77551020408163,19.387755102040817,26.785714285714285
10,2.295918367346939,8.16326530612245,7.3979591836734695,22.70408163265306,51.275510204081634,46.1734693877551
